file_path,configs,environments,policies,robot_devices,utilities,best_module,best_likelihood
lerobot\src\lerobot\configs\eval.py,63.54591751098633,8.262035369873047,19.511859893798828,4.0103068351745605,11.450841903686523,configs,63.54591751098633
lerobot\tests\datasets\test_compute_stats.py,9.351723670959473,6.876034259796143,4.2649617195129395,2.3163716793060303,12.615306854248047,utilities,12.615306854248047
lerobot\src\lerobot\rollout\strategies\episodic.py,24.047578811645508,62.712669372558594,21.535140991210938,46.985618591308594,25.57784652709961,environments,62.712669372558594
lerobot\src\lerobot\policies\pretrained.py,44.81841278076172,23.20165252685547,93.69366455078125,130.1682586669922,37.63441848754883,robot_devices,130.1682586669922
lerobot\src\lerobot\cameras\camera.py,17.713518142700195,0.45738670229911804,6.621498107910156,3.930525302886963,1.6766762733459473,configs,17.713518142700195
lerobot\src\lerobot\robots\lekiwi\config_lekiwi.py,19.964290618896484,4.215383052825928,2.724262237548828,43.753841400146484,4.400208473205566,robot_devices,43.753841400146484
lerobot\src\lerobot\datasets\factory.py,20.04958152770996,11.550572395324707,2.3122878074645996,3.4057719707489014,18.988208770751953,configs,20.04958152770996
lerobot\src\lerobot\cameras\__init__.py,52.29658508300781,0.29336225986480713,0.0,3.5270450115203857,1.7791686058044434,configs,52.29658508300781
lerobot\tests\policies\pi0_pi05\openpi_pytorch\gemma.py,18.239944458007812,1.353154182434082,74.76803588867188,0.8062417507171631,4.429372787475586,policies,74.76803588867188
lerobot\src\lerobot\motors\damiao\damiao.py,6.165898323059082,4.471362590789795,3.8161542415618896,25.635440826416016,16.059953689575195,robot_devices,25.635440826416016
lerobot\tests\motors\test_damiao.py,9.793394088745117,3.3924918174743652,10.366570472717285,21.67793083190918,8.847723960876465,robot_devices,21.67793083190918
lerobot\src\lerobot\configs\recipe.py,55.26119613647461,5.257109642028809,2.3315320014953613,4.407189846038818,9.339537620544434,configs,55.26119613647461
lerobot\tests\annotations\test_writer.py,12.95724868774414,4.580894947052002,2.458827018737793,5.656364917755127,19.111095428466797,utilities,19.111095428466797
lerobot\tests\rl\test_learner_service.py,1.961361289024353,2.5182952880859375,0.4032391309738159,36.032047271728516,7.039275169372559,robot_devices,36.032047271728516
lerobot\src\lerobot\policies\molmoact2\molmoact2_hf_model\configuration_molmoact2.py,71.09788513183594,6.042600154876709,66.04174041748047,7.847803592681885,18.421424865722656,configs,71.09788513183594
lerobot\tests\policies\groot\test_groot_n1_7.py,80.56302642822266,13.096381187438965,90.11737060546875,27.323713302612305,35.52505874633789,policies,90.11737060546875
lerobot\examples\tutorial\pi0\using_pi0_example.py,19.721540451049805,4.707533359527588,10.955536842346191,76.83406829833984,6.442782878875732,robot_devices,76.83406829833984
lerobot\src\lerobot\rollout\strategies\dagger.py,31.873483657836914,13.192435264587402,19.605716705322266,76.09489440917969,32.954288482666016,robot_devices,76.09489440917969
lerobot\examples\tutorial\act\act_using_example.py,20.323089599609375,3.9036905765533447,9.339451789855957,75.64265441894531,10.790825843811035,robot_devices,75.64265441894531
lerobot\tests\__init__.py,0.0,0.6009431481361389,0.0,0.011405416764318943,0.0,environments,0.6009431481361389
lerobot\src\lerobot\utils\process.py,0.0,2.904918670654297,2.771606922149658,0.373442143201828,4.736506938934326,utilities,4.736506938934326
lerobot\src\lerobot\jobs\dataset.py,3.531209945678711,2.3902337551116943,2.2461726665496826,1.9536097049713135,13.321990013122559,utilities,13.321990013122559
lerobot\src\lerobot\robots\utils.py,21.532411575317383,3.225313425064087,2.3698630332946777,70.92405700683594,4.577707290649414,robot_devices,70.92405700683594
lerobot\src\lerobot\policies\tdmpc\processor_tdmpc.py,23.478288650512695,3.24835467338562,97.19132995605469,31.868404388427734,4.952239990234375,policies,97.19132995605469
lerobot\src\lerobot\annotations\steerable_pipeline\staging.py,0.0,0.0,3.545077085494995,2.566150426864624,5.720330238342285,utilities,5.720330238342285
lerobot\src\lerobot\policies\molmoact2\molmoact2_hf_model\processing_molmoact2.py,8.199146270751953,4.244420051574707,61.94860076904297,2.4709484577178955,17.945104598999023,policies,61.94860076904297
lerobot\src\lerobot\policies\vla_jepa\__init__.py,0.7366125583648682,0.7366125583648682,73.52632141113281,0.4565713107585907,3.210421562194824,policies,73.52632141113281
lerobot\src\lerobot\policies\lingbot_va\processor_lingbot_va.py,23.24249839782715,3.235393762588501,93.0774917602539,31.70909881591797,4.914790630340576,policies,93.0774917602539
lerobot\tests\rewards\test_reward_model_base.py,37.73847961425781,16.160066604614258,28.239032745361328,76.8795394897461,23.212064743041992,robot_devices,76.8795394897461
lerobot\src\lerobot\robots\rebot_b601_follower\rebot_b601_follower.py,72.33757019042969,7.6167755126953125,13.823959350585938,68.28453063964844,25.056903839111328,configs,72.33757019042969
lerobot\src\lerobot\teleoperators\reachy2_teleoperator\config_reachy2_teleoperator.py,13.549988746643066,0.9113406538963318,0.37441787123680115,46.06169891357422,1.055700659751892,robot_devices,46.06169891357422
lerobot\src\lerobot\policies\lingbot_va\modeling_lingbot_va.py,36.263797760009766,11.030838966369629,70.48731994628906,75.79873657226562,23.744003295898438,robot_devices,75.79873657226562
lerobot\src\lerobot\utils\transition.py,3.4109015464782715,0.0,2.2023308277130127,35.50044250488281,1.6159957647323608,robot_devices,35.50044250488281
lerobot\tests\async_inference\test_helpers.py,9.029963493347168,5.788393497467041,19.83531951904297,63.07468032836914,12.143828392028809,robot_devices,63.07468032836914
lerobot\src\lerobot\scripts\lerobot_annotate.py,22.131093978881836,5.52091121673584,5.80586051940918,8.99959945678711,21.35611915588379,configs,22.131093978881836
lerobot\tests\policies\pi0_pi05\test_pi05_compile.py,19.35528564453125,4.547455310821533,77.164306640625,36.8547477722168,16.04123878479004,policies,77.164306640625
lerobot\src\lerobot\rewards\robometer\compute_rabc_weights.py,34.75249481201172,7.802459239959717,16.74679183959961,35.1776008605957,28.254959106445312,robot_devices,35.1776008605957
lerobot\src\lerobot\rollout\ring_buffer.py,0.5073533058166504,0.5073533058166504,0.0,0.012055411003530025,0.8666477203369141,utilities,0.8666477203369141
lerobot\src\lerobot\policies\evo1\internvl3_embedder.py,28.77936553955078,7.402683734893799,69.90524291992188,45.47309875488281,29.288846969604492,policies,69.90524291992188
lerobot\src\lerobot\processor\migrate_policy_normalization.py,51.94398498535156,16.173452377319336,48.875221252441406,44.72835922241211,30.76304054260254,configs,51.94398498535156
lerobot\src\lerobot\policies\molmoact2\molmoact2_hf_model\video_processing_molmoact2.py,9.665731430053711,34.753665924072266,61.5409049987793,4.583818435668945,27.220258712768555,policies,61.5409049987793
lerobot\tests\policies\pi0_pi05\openpi_pytorch\__init__.py,0.0,0.5984355807304382,76.68763732910156,0.011357825249433517,2.0360894203186035,policies,76.68763732910156
lerobot\tests\utils\test_logging_utils.py,2.733062267303467,1.9433132410049438,1.262157917022705,28.741764068603516,8.787707328796387,robot_devices,28.741764068603516
lerobot\src\lerobot\robots\so_follower\__init__.py,0.0,0.7317169308662415,0.0,39.85712814331055,0.3948032259941101,robot_devices,39.85712814331055
lerobot\src\lerobot\envs\metaworld.py,35.435726165771484,80.28524780273438,93.91040802001953,42.230308532714844,22.238605499267578,policies,93.91040802001953
lerobot\examples\phone_to_so100\evaluate.py,26.456098556518555,84.43577575683594,25.481727600097656,83.74422454833984,16.198936462402344,environments,84.43577575683594
lerobot\tests\datasets\test_dataset_writer.py,5.904077053070068,3.6722636222839355,3.458125591278076,3.201552391052246,12.210567474365234,utilities,12.210567474365234
lerobot\src\lerobot\policies\groot\groot_n1_7.py,33.21064758300781,9.592077255249023,73.17304229736328,38.767059326171875,33.519412994384766,policies,73.17304229736328
lerobot\examples\phone_to_so100\rollout.py,24.763107299804688,7.358797073364258,24.436264038085938,46.54974365234375,5.631081581115723,robot_devices,46.54974365234375
lerobot\tests\transport\test_transport_utils.py,1.9171395301818848,1.041495680809021,2.7282094955444336,29.404376983642578,8.63605785369873,robot_devices,29.404376983642578
lerobot\src\lerobot\teleoperators\unitree_g1\exo_calib.py,8.391669273376465,7.64698600769043,6.28239631652832,10.435450553894043,15.634922981262207,utilities,15.634922981262207
lerobot\src\lerobot\datasets\language_render.py,7.784343242645264,2.323941230773926,2.599196434020996,2.0847535133361816,8.336164474487305,utilities,8.336164474487305
lerobot\src\lerobot\policies\evo1\processor_evo1.py,27.424745559692383,4.523942470550537,78.90809631347656,32.91828918457031,6.5308637619018555,policies,78.90809631347656
lerobot\tests\datasets\test_video_encoding.py,28.29547691345215,11.263389587402344,10.589153289794922,5.705583572387695,19.015661239624023,configs,28.29547691345215
lerobot\src\lerobot\policies\wall_x\processor_wall_x.py,23.17405128479004,4.702109336853027,91.88546752929688,69.44011688232422,4.796177864074707,policies,91.88546752929688
lerobot\src\lerobot\processor\tokenizer_processor.py,26.32111167907715,5.759158134460449,16.94502067565918,74.31661987304688,13.552663803100586,robot_devices,74.31661987304688
lerobot\tests\policies\pi0_pi05\test_pi05_rtc.py,27.511754989624023,5.504789352416992,83.39385986328125,35.23860549926758,7.688520431518555,policies,83.39385986328125
lerobot\src\lerobot\motors\damiao\tables.py,2.5384650230407715,1.3152670860290527,9.539329528808594,6.66367769241333,4.909265995025635,policies,9.539329528808594
lerobot\src\lerobot\scripts\lerobot_setup_can.py,6.859445571899414,10.738004684448242,7.280071258544922,24.516878128051758,10.512052536010742,robot_devices,24.516878128051758
lerobot\examples\isaac_teleop_to_so101\override_reset_pose.py,8.512008666992188,3.6634178161621094,1.764345645904541,44.37339401245117,8.427363395690918,robot_devices,44.37339401245117
lerobot\src\lerobot\common\train_utils.py,20.10497283935547,6.061457633972168,20.235424041748047,1.0918338298797607,14.122386932373047,policies,20.235424041748047
lerobot\tests\envs\test_robotwin.py,23.72464370727539,11.969883918762207,3.6201391220092773,44.61788558959961,15.62520980834961,robot_devices,44.61788558959961
lerobot\tests\datasets\test_sampler.py,1.8985412120819092,4.132416248321533,6.693687915802002,0.3410334587097168,11.356719970703125,utilities,11.356719970703125
lerobot\src\lerobot\optim\schedulers.py,6.490080833435059,5.5894012451171875,7.663244247436523,0.6870326995849609,12.865945816040039,utilities,12.865945816040039
lerobot\tests\datasets\test_aggregate.py,15.188121795654297,11.356290817260742,6.911023139953613,47.39621353149414,28.052173614501953,robot_devices,47.39621353149414
lerobot\src\lerobot\teleoperators\teleoperator.py,19.563554763793945,0.8556381464004517,2.506139039993286,50.03730773925781,4.65201997756958,robot_devices,50.03730773925781
lerobot\src\lerobot\policies\vla_jepa\qwen_interface.py,20.574052810668945,0.19465866684913635,78.40141296386719,35.16549301147461,5.821174621582031,policies,78.40141296386719
lerobot\src\lerobot\rl\algorithms\base.py,32.93124771118164,12.164040565490723,27.348379135131836,40.2591667175293,20.651920318603516,robot_devices,40.2591667175293
lerobot\src\lerobot\teleoperators\unitree_g1\unitree_g1.py,20.14189910888672,3.502855062484741,5.39631462097168,17.310335159301758,17.454761505126953,configs,20.14189910888672
lerobot\tests\datasets\test_streaming.py,11.180684089660645,7.047077178955078,5.583475112915039,5.6853346824646,18.891916275024414,utilities,18.891916275024414
lerobot\src\lerobot\policies\fastwam\wan\adapters.py,20.201004028320312,5.68217658996582,71.69718170166016,37.742515563964844,12.542271614074707,policies,71.69718170166016
lerobot\src\lerobot\cameras\reachy2_camera\__init__.py,0.0,0.0,0.0,3.3615224361419678,0.0,robot_devices,3.3615224361419678
lerobot\src\lerobot\teleoperators\openarm_mini\openarm_mini.py,36.76797103881836,6.6155476570129395,10.86740493774414,58.55178451538086,13.218353271484375,robot_devices,58.55178451538086
lerobot\src\lerobot\transport\services_pb2_grpc.py,5.445504188537598,4.098669528961182,16.74127769470215,29.768217086791992,20.557476043701172,robot_devices,29.768217086791992
lerobot\examples\so100_to_so100_EE\record.py,19.081539154052734,64.1962661743164,1.9712454080581665,51.82114791870117,11.666437149047852,environments,64.1962661743164
lerobot\tests\policies\pi0_pi05\utils\__init__.py,0.0,0.5989354252815247,76.72078704833984,0.01136731170117855,2.036954641342163,policies,76.72078704833984
lerobot\src\lerobot\policies\rtc\debug_visualizer.py,1.498826026916504,1.0428881645202637,68.90542602539062,0.01197058241814375,3.85738205909729,policies,68.90542602539062
lerobot\src\lerobot\rl\algorithms\sac\__init__.py,0.0,0.0,0.0,0.012870569713413715,0.0,robot_devices,0.012870569713413715
lerobot\scripts\ci\parse_eval_metrics.py,18.752944946289062,71.94308471679688,19.072370529174805,3.3366878032684326,15.609987258911133,environments,71.94308471679688
lerobot\src\lerobot\utils\action_interpolator.py,0.0,0.0,1.2849147319793701,5.7549028396606445,2.690730333328247,robot_devices,5.7549028396606445
lerobot\src\lerobot\processor\rename_processor.py,16.500680923461914,4.1331634521484375,8.058692932128906,0.7131679654121399,3.764497995376587,configs,16.500680923461914
lerobot\src\lerobot\policies\vla_jepa\processor_vla_jepa.py,26.531023025512695,3.171623468399048,88.81322479248047,30.186817169189453,5.794841766357422,policies,88.81322479248047
lerobot\src\lerobot\policies\molmoact2\molmoact2_hf_model\image_processing_molmoact2.py,6.35169792175293,1.4474701881408691,58.95466613769531,0.9064953923225403,11.669808387756348,policies,58.95466613769531
lerobot\src\lerobot\__init__.py,8.446706771850586,10.294378280639648,0.6457809209823608,5.512035369873047,7.290040493011475,environments,10.294378280639648
lerobot\tests\utils\test_replay_buffer.py,3.9114811420440674,1.367689609527588,3.354682683944702,30.20784568786621,10.717217445373535,robot_devices,30.20784568786621
lerobot\src\lerobot\rewards\classifier\processor_classifier.py,22.90189552307129,2.798327922821045,23.381418228149414,31.694772720336914,2.157794237136841,robot_devices,31.694772720336914
lerobot\src\lerobot\policies\lingbot_va\configuration_lingbot_va.py,18.23353385925293,7.617490768432617,81.64110565185547,24.754426956176758,11.084786415100098,policies,81.64110565185547
lerobot\src\lerobot\rewards\sarm\compute_rabc_weights.py,39.287723541259766,8.863602638244629,16.548500061035156,36.72047805786133,32.25189208984375,configs,39.287723541259766
lerobot\src\lerobot\processor\render_messages_processor.py,3.7653098106384277,2.7996554374694824,7.274602890014648,0.012141451239585876,2.104346752166748,policies,7.274602890014648
lerobot\examples\tutorial\async-inf\policy_server.py,22.572158813476562,4.449007511138916,15.296243667602539,0.6735446453094482,4.280448913574219,configs,22.572158813476562
lerobot\tests\artifacts\datasets\save_dataset_to_safetensors.py,4.216238021850586,3.3390042781829834,1.1778484582901,1.4868301153182983,9.526753425598145,utilities,9.526753425598145
lerobot\tests\jobs\test_hf.py,32.41967010498047,10.823983192443848,25.154481887817383,15.945202827453613,22.860225677490234,configs,32.41967010498047
lerobot\src\lerobot\policies\eo1\configuration_eo1.py,37.14422607421875,6.50005578994751,85.2060546875,1.298362374305725,10.521806716918945,policies,85.2060546875
lerobot\src\lerobot\configs\parser.py,86.60591125488281,4.50828218460083,9.13465690612793,7.708727836608887,24.694786071777344,configs,86.60591125488281
lerobot\src\lerobot\policies\eo1\__init__.py,1.4618951082229614,0.7378369569778442,73.58869934082031,0.4573209583759308,3.9381537437438965,policies,73.58869934082031
lerobot\examples\port_datasets\slurm_port_shards.py,10.64732837677002,7.392888069152832,3.143465995788574,3.065528154373169,20.87183952331543,utilities,20.87183952331543
lerobot\examples\tutorial\diffusion\diffusion_training_example.py,11.75507640838623,9.557659149169922,23.057039260864258,71.7494125366211,15.126496315002441,robot_devices,71.7494125366211
lerobot\src\lerobot\teleoperators\bi_openarm_leader\config_bi_openarm_leader.py,16.773054122924805,0.0,0.341351181268692,0.012755967676639557,0.4792301058769226,configs,16.773054122924805
lerobot\tests\policies\pi0_pi05\utils\torch_compile.py,15.030888557434082,1.9675841331481934,69.32332611083984,17.129634857177734,12.770748138427734,policies,69.32332611083984
lerobot\tests\processor\test_device_processor.py,22.968217849731445,9.150388717651367,20.61541175842285,120.46907043457031,10.73861312866211,robot_devices,120.46907043457031
lerobot\tests\rl\test_data_mixer.py,1.8855128288269043,0.8571642637252808,1.6585183143615723,28.982078552246094,8.01101303100586,robot_devices,28.982078552246094
lerobot\examples\tutorial\rl\reward_classifier_example.py,22.70807456970215,6.482458114624023,7.505164623260498,36.4214973449707,13.763602256774902,robot_devices,36.4214973449707
lerobot\src\lerobot\policies\rtc\modeling_rtc.py,23.284709930419922,3.339766502380371,67.12159729003906,25.269105911254883,15.707914352416992,policies,67.12159729003906
lerobot\tests\policies\groot\test_groot_n1_7_oss_parity.py,67.7070541381836,3.7171850204467773,76.53494262695312,23.894519805908203,14.722100257873535,policies,76.53494262695312
lerobot\tests\annotations\test_validator.py,0.30544817447662354,0.4877237379550934,0.3547862768173218,3.6065762042999268,6.28300666809082,utilities,6.28300666809082
lerobot\src\lerobot\policies\pi05\processor_pi05.py,25.350740432739258,7.1071906089782715,91.44171905517578,30.06150245666504,5.8859028816223145,policies,91.44171905517578
lerobot\src\lerobot\envs\robocasa.py,4.454494953155518,52.21342468261719,7.072342395782471,46.84912872314453,12.508879661560059,environments,52.21342468261719
lerobot\src\lerobot\robots\omx_follower\config_omx_follower.py,15.535865783691406,3.9423811435699463,0.7545028924942017,43.19110870361328,3.146385908126831,robot_devices,43.19110870361328
lerobot\tests\policies\smolvla\test_smolvla_rtc.py,27.55826759338379,5.660165309906006,80.89378356933594,35.64911651611328,10.388561248779297,policies,80.89378356933594
lerobot\tests\test_yaml_policy_path.py,32.209102630615234,8.221294403076172,22.972190856933594,2.5420870780944824,11.965537071228027,configs,32.209102630615234
lerobot\src\lerobot\teleoperators\rebot_102_leader\__init__.py,0.0,0.0,0.0,0.6903471946716309,0.0,robot_devices,0.6903471946716309
lerobot\examples\tutorial\diffusion\diffusion_using_example.py,19.597929000854492,3.9036905765533447,12.153045654296875,75.64265441894531,10.06950569152832,robot_devices,75.64265441894531
lerobot\src\lerobot\rewards\robometer\__init__.py,0.7378369569778442,0.7378369569778442,0.4444746971130371,0.4573209583759308,1.1823116540908813,utilities,1.1823116540908813
lerobot\src\lerobot\policies\evo1\configuration_evo1.py,31.751493453979492,9.884339332580566,81.38300323486328,4.759662628173828,16.089412689208984,policies,81.38300323486328
lerobot\tests\rewards\test_modeling_robometer.py,33.35129928588867,7.160369873046875,11.853670120239258,33.376686096191406,13.576111793518066,robot_devices,33.376686096191406
lerobot\src\lerobot\policies\gaussian_actor\modeling_gaussian_actor.py,35.26011657714844,45.10648727416992,77.59495544433594,32.21409225463867,20.93606185913086,policies,77.59495544433594
lerobot\src\lerobot\rollout\context.py,39.19069290161133,17.026277542114258,91.34494018554688,85.06892395019531,36.69963836669922,policies,91.34494018554688
lerobot\tests\rewards\test_classifier_processor.py,23.231849670410156,2.637371301651001,12.884119033813477,35.05979919433594,4.6434502601623535,robot_devices,35.05979919433594
lerobot\src\lerobot\scripts\lerobot_edit_dataset.py,23.906455993652344,9.717999458312988,9.774503707885742,6.404438018798828,21.955699920654297,configs,23.906455993652344
lerobot\scripts\ci\extract_task_descriptions.py,13.315423011779785,67.05558776855469,8.548792839050293,42.167137145996094,15.163911819458008,environments,67.05558776855469
lerobot\src\lerobot\annotations\steerable_pipeline\writer.py,11.082671165466309,1.1477346420288086,3.79246187210083,4.350058078765869,13.649404525756836,utilities,13.649404525756836
lerobot\src\lerobot\policies\vla_jepa\modeling_vla_jepa.py,28.139522552490234,8.150638580322266,72.54273986816406,73.8713607788086,23.4262752532959,robot_devices,73.8713607788086
lerobot\src\lerobot\cameras\reachy2_camera\reachy2_camera.py,25.797523498535156,0.9551683068275452,10.061822891235352,7.550521373748779,11.815553665161133,configs,25.797523498535156
lerobot\tests\processor\test_normalize_processor.py,21.433122634887695,5.010074138641357,24.011972427368164,63.22474670410156,12.855499267578125,robot_devices,63.22474670410156
lerobot\src\lerobot\policies\eo1\processor_eo1.py,28.391050338745117,9.553955078125,85.71844482421875,31.205230712890625,12.583826065063477,policies,85.71844482421875
lerobot\src\lerobot\robots\bi_so_follower\bi_so_follower.py,19.62685775756836,3.7903707027435303,2.780895948410034,54.20880126953125,5.045433044433594,robot_devices,54.20880126953125
lerobot\src\lerobot\annotations\__init__.py,0.0,0.0,0.0,0.012894959188997746,0.0,robot_devices,0.012894959188997746
lerobot\tests\processor\test_observation_processor.py,19.50702476501465,98.82896423339844,16.151500701904297,3.569666624069214,6.600481033325195,environments,98.82896423339844
lerobot\src\lerobot\teleoperators\omx_leader\config_omx_leader.py,14.029436111450195,0.0,0.0,0.012773927301168442,1.0697990655899048,configs,14.029436111450195
lerobot\tests\motors\test_feetech.py,3.464189052581787,3.287041664123535,14.8717041015625,21.90923500061035,13.124163627624512,robot_devices,21.90923500061035
lerobot\src\lerobot\motors\calibration_gui.py,6.2030229568481445,5.01571798324585,9.918440818786621,17.924245834350586,11.694160461425781,robot_devices,17.924245834350586
lerobot\src\lerobot\processor\observation_processor.py,3.576077461242676,87.45563507080078,7.0,0.011110596358776093,3.460247039794922,environments,87.45563507080078
lerobot\src\lerobot\async_inference\configs.py,81.60064697265625,101.479736328125,27.33661651611328,79.62699890136719,19.262916564941406,environments,101.479736328125
lerobot\src\lerobot\robots\bi_rebot_b601_follower\__init__.py,0.0,0.7359808683395386,0.0,40.545406341552734,0.0,robot_devices,40.545406341552734
lerobot\src\lerobot\envs\factory.py,21.49008560180664,78.02230834960938,20.68336296081543,3.925895929336548,12.737988471984863,environments,78.02230834960938
lerobot\tests\utils\test_collate.py,0.0,0.5157890319824219,1.0,0.42027050256729126,4.698764324188232,utilities,4.698764324188232
lerobot\tests\datasets\test_datasets.py,38.956668853759766,16.64580535888672,25.24791145324707,45.99557113647461,32.11881637573242,robot_devices,45.99557113647461
lerobot\src\lerobot\envs\libero.py,13.161704063415527,53.819366455078125,11.481596946716309,55.99924850463867,27.748414993286133,robot_devices,55.99924850463867
lerobot\src\lerobot\motors\robstride\__init__.py,0.0,0.0,0.0,2.6885805130004883,0.0,robot_devices,2.6885805130004883
lerobot\tests\policies\rtc\test_action_interpolator.py,8.956294059753418,5.416078567504883,70.80904388427734,45.98579025268555,8.92512321472168,policies,70.80904388427734
lerobot\src\lerobot\rl\data_sources\data_mixer.py,1.2055399417877197,0.20553994178771973,0.34085458517074585,0.7786141037940979,1.718008279800415,utilities,1.718008279800415
lerobot\src\lerobot\cameras\utils.py,69.04440307617188,0.3194713294506073,0.9602887630462646,33.7927131652832,2.2569375038146973,configs,69.04440307617188
lerobot\src\lerobot\datasets\lerobot_dataset.py,15.679373741149902,7.585538864135742,8.012604713439941,46.35719299316406,34.69482421875,robot_devices,46.35719299316406
lerobot\tests\rewards\test_modeling_topreward.py,26.28578758239746,7.080531597137451,14.207632064819336,37.598854064941406,18.8642520904541,robot_devices,37.598854064941406
lerobot\tests\fixtures\optimizers.py,18.537843704223633,3.7886226177215576,5.883861541748047,0.010885435156524181,4.9496917724609375,configs,18.537843704223633
lerobot\src\lerobot\rl\algorithms\sac\configuration_sac.py,34.542667388916016,7.923069477081299,18.626733779907227,1.203480839729309,2.892977714538574,configs,34.542667388916016
lerobot\tests\utils\test_rerun_visualization.py,2.5950279235839844,0.9713274240493774,2.838904619216919,1.718727469444275,11.448205947875977,utilities,11.448205947875977
lerobot\src\lerobot\teleoperators\keyboard\__init__.py,0.0,0.0,0.0,0.012834157794713974,0.0,robot_devices,0.012834157794713974
lerobot\src\lerobot\scripts\lerobot_info.py,6.4652605056762695,5.8579864501953125,8.587701797485352,28.807546615600586,17.3475341796875,robot_devices,28.807546615600586
lerobot\tests\motors\test_motors_bus.py,5.1420817375183105,3.614802360534668,13.104286193847656,12.02064037322998,14.545854568481445,utilities,14.545854568481445
lerobot\src\lerobot\motors\robstride\tables.py,1.0260812044143677,3.600445032119751,6.3334641456604,6.150166034698486,2.4801526069641113,policies,6.3334641456604
lerobot\src\lerobot\datasets\video_utils.py,19.74871253967285,10.664336204528809,13.2486572265625,6.1295857429504395,36.52473449707031,utilities,36.52473449707031
lerobot\src\lerobot\policies\utils.py,22.189186096191406,67.3445816040039,95.7010269165039,78.97030639648438,15.764341354370117,policies,95.7010269165039
lerobot\tests\processor\test_render_messages_processor.py,1.0,2.884040355682373,0.0,0.9716504812240601,5.362977981567383,utilities,5.362977981567383
lerobot\src\lerobot\processor\batch_processor.py,3.9286913871765137,5.141404628753662,8.820982933044434,1.23824143409729,2.0678162574768066,policies,8.820982933044434
lerobot\src\lerobot\policies\wall_x\__init__.py,0.7366125583648682,0.7366125583648682,73.52632141113281,0.4565713107585907,3.210421562194824,policies,73.52632141113281
lerobot\src\lerobot\datasets\aggregate.py,14.482783317565918,8.553866386413574,5.999617099761963,45.30729293823242,22.55247688293457,robot_devices,45.30729293823242
lerobot\src\lerobot\policies\wall_x\utils.py,12.422696113586426,7.746395111083984,68.33320617675781,40.19670867919922,10.981634140014648,policies,68.33320617675781
lerobot\src\lerobot\processor\converters.py,7.861678123474121,3.2487380504608154,22.090333938598633,73.78990936279297,3.8832497596740723,robot_devices,73.78990936279297
lerobot\src\lerobot\rollout\configs.py,77.34952545166016,9.284648895263672,22.85295867919922,76.07685852050781,17.84259605407715,configs,77.34952545166016
lerobot\src\lerobot\policies\pi0_fast\__init__.py,0.7366125583648682,0.7366125583648682,76.14564514160156,0.4565713107585907,3.210421562194824,policies,76.14564514160156
lerobot\src\lerobot\policies\multi_task_dit\processor_multi_task_dit.py,25.96841812133789,4.278477191925049,93.2071304321289,33.264617919921875,6.2635369300842285,policies,93.2071304321289
lerobot\tests\datasets\test_dataset_utils.py,65.78204345703125,6.523945331573486,4.779438495635986,41.88538360595703,14.868234634399414,configs,65.78204345703125
lerobot\src\lerobot\policies\evo1\__init__.py,0.7378369569778442,0.7378369569778442,73.58869934082031,0.4573209583759308,3.2140955924987793,policies,73.58869934082031
lerobot\src\lerobot\scripts\lerobot_find_joint_limits.py,24.96015739440918,6.879574775695801,3.1204915046691895,117.91575622558594,11.946199417114258,robot_devices,117.91575622558594
lerobot\src\lerobot\rollout\robot_wrapper.py,0.4090389311313629,0.8501210808753967,1.3633763790130615,41.7449836730957,0.36337631940841675,robot_devices,41.7449836730957
lerobot\src\lerobot\policies\act\__init__.py,1.4618951082229614,0.7378369569778442,75.62000274658203,0.4573209583759308,3.9381537437438965,policies,75.62000274658203
lerobot\src\lerobot\scripts\lerobot_train_tokenizer.py,12.254108428955078,7.422974109649658,19.22915267944336,2.710829496383667,25.05742835998535,utilities,25.05742835998535
lerobot\examples\backward_compatibility\replay.py,19.540678024291992,4.227470874786377,3.92653751373291,41.777557373046875,9.65184211730957,robot_devices,41.777557373046875
lerobot\src\lerobot\policies\diffusion\processor_diffusion.py,23.478288650512695,3.24835467338562,97.96387481689453,31.868404388427734,4.952239990234375,policies,97.96387481689453
lerobot\examples\omx\reset_environment.py,7.343598365783691,53.713958740234375,7.91239070892334,45.888065338134766,12.492558479309082,environments,53.713958740234375
lerobot\src\lerobot\policies\diffusion\configuration_diffusion.py,17.798904418945312,68.80816650390625,78.58198547363281,3.902315855026245,17.518295288085938,policies,78.58198547363281
lerobot\src\lerobot\policies\molmoact2\molmoact2_hf_model\inference.py,25.55996322631836,5.5762104988098145,58.626522064208984,35.6858024597168,17.760520935058594,policies,58.626522064208984
lerobot\examples\lekiwi\rollout.py,24.40376091003418,7.462940216064453,22.91410255432129,39.126983642578125,4.967772960662842,robot_devices,39.126983642578125
lerobot\src\lerobot\policies\smolvla\__init__.py,0.7378369569778442,0.7378369569778442,73.58869934082031,0.4573209583759308,3.2140955924987793,policies,73.58869934082031
lerobot\src\lerobot\annotations\steerable_pipeline\modules\plan_subtasks_memory.py,26.87282943725586,12.635869026184082,8.219932556152344,46.450347900390625,25.947181701660156,robot_devices,46.450347900390625
lerobot\src\lerobot\configs\rewards.py,80.70021057128906,9.673171043395996,19.850780487060547,40.37639236450195,21.755922317504883,configs,80.70021057128906
lerobot\tests\annotations\run_e2e_smoke.py,22.62656021118164,4.291357040405273,0.9193991422653198,42.95296096801758,9.755936622619629,robot_devices,42.95296096801758
