file_path,Apps,BBB web,FSESL,FreeSWITCH,Presentation Conversion,best_module,best_likelihood
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\MuteUserCommand.java,0.3126253128051758,1.3158952985491073,2771.378517150879,3879.790267944336,0.05106630325317383,FreeSWITCH,3879.790267944336
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\EjectAllUsersCommand.java,0.1936211041041783,1.325059836251395,2850.4868698120117,3834.9988555908203,0.034053288187299455,FreeSWITCH,3834.9988555908203
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\ConfRecording.java,0.2631887708391462,1.3677430289132255,3139.0331268310547,3567.295265197754,0.028856035641261508,FreeSWITCH,3567.295265197754
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\request\EndMeeting.java,0.5816153390066964,2.4981454031808035,0.1045325687953404,0.15919239861624582,0.24512146541050503,BBB web,2.4981454031808035
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\UnknownConferenceEvent.java,0.26482295989990234,1.3698698861258372,3166.595039367676,3588.6511611938477,0.02886115482875279,FreeSWITCH,3588.6511611938477
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\Util.java,0.5624473571777344,2.4895220075334823,0.06738498551504953,0.10136937413896834,2.5668404715401785,Presentation Conversion,2.5668404715401785
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\StopSoundCommand.java,0.3103095190865653,1.322204371861049,2804.2353439331055,3888.156280517578,0.056326917239597867,FreeSWITCH,3888.156280517578
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\outbound\AbstractOutboundPipelineFactory.java,0.14343500137329102,1.2741440909249442,3387.6193237304688,3155.1523208618164,0.02883084842136928,FSESL,3387.6193237304688
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\MeetingDestroyed.java,0.548549325125558,2.3214898245675224,0.08151465143476214,0.06129775047302246,0.10534604617527553,BBB web,2.3214898245675224
bigbluebutton\bbb-recording-imex\src\test\java\org\bigbluebutton\RecordingImportHandlerTest.java,0.23754779270717075,1.40318603515625,0.20692475182669504,0.11419895717075892,0.3572408948625837,BBB web,1.40318603515625
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\validator\PostChecksumValidator.java,0.5741626194545201,2.620845903669085,0.25330020359584265,0.23870476313999722,0.2730602809361049,BBB web,2.620845903669085
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\LearningDashboard.java,0.5408278329031808,2.320072501046317,0.08032107353210449,0.06120877265930176,0.10491829599652971,BBB web,2.320072501046317
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\UserCleanupTimerTask.java,0.5339409964425224,2.714569309779576,0.003906263623918806,0.06111312593732562,0.21228366579328264,BBB web,2.714569309779576
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\UploadFileTooLargeMessage.java,0.3705402374267578,2.366216823032924,0.0037769330399377004,0.06103180476597377,2.6040597098214286,Presentation Conversion,2.6040597098214286
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\MessagingService.java,0.47890488760811945,2.324517822265625,0.08076211384364537,0.06124168804713658,0.11135516847882952,BBB web,2.324517822265625
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\UserLeftVoice.java,0.6058723994663784,2.3207715715680806,0.11356601715087891,0.10043897628784179,0.10512978690011161,BBB web,2.3207715715680806
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\FreeswitchHeartbeatEvent.java,0.29253689902169366,1.3729793003627233,3155.721893310547,3556.793556213379,0.03513223443712507,FreeSWITCH,3556.793556213379
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\MimeTypeUtils.java,0.6137759617396763,2.456622314453125,0.18184240886143277,0.1901998519897461,2.931489998953683,Presentation Conversion,2.931489998953683
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\DocumentConversionServiceImp.java,0.485009275163923,2.6091690063476562,0.1881249155317034,0.17557003838675364,6.384360613141741,Presentation Conversion,6.384360613141741
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\PlaySoundCommand.java,0.3131922313145229,1.3158952985491073,2771.378517150879,3873.1983947753906,0.05287212984902518,FreeSWITCH,3873.1983947753906
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\DeafUserCommand.java,0.3126253128051758,1.3158952985491073,2814.3434524536133,3879.790267944336,0.05106630325317383,FreeSWITCH,3879.790267944336
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\Office2PdfPageConverter.java,0.5320484161376953,2.6410465785435266,0.2345294679914202,0.25357565198625837,7.2001578194754465,Presentation Conversion,7.2001578194754465
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\SupportedDocumentFilter.java,0.44736227308000837,2.5026417323521204,0.2461690902709961,0.1947723524911063,4.0049360002790175,Presentation Conversion,4.0049360002790175
bigbluebutton\akka-bbb-apps\src\main\scala\org\bigbluebutton\core\util\jhotdraw\BezierPath.java,2101.0976219177246,1.3113470894949777,0.2583699635096959,0.2929419381277902,0.3704333986554827,Apps,2101.0976219177246
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\ThumbnailCreator.java,0.2271801267351423,2.389100864955357,0.035384178161621094,0.09243583679199219,2.932818821498326,Presentation Conversion,2.932818821498326
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\ConnectionManager.java,0.37635770525251117,1.4606257847377233,3220.3100204467773,3498.4766006469727,0.14243651798793247,FreeSWITCH,3498.4766006469727
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\PageToConvert.java,0.2541250501360212,2.4095840454101562,0.09439225878034319,0.12335401262555803,2.7417369297572542,Presentation Conversion,2.7417369297572542
bigbluebutton\akka-bbb-apps\src\main\scala\org\bigbluebutton\core\util\jhotdraw\BezierPathIterator.java,1830.2061080932617,1.2149418422154017,0.18228519984654018,0.11765199388776507,0.1645639147077288,Apps,1830.2061080932617
bigbluebutton\bbb-recording-imex\src\main\java\org\bigbluebutton\RecordingApp.java,0.9074688502720424,1.5392092023577009,0.46871866498674664,0.3690102713448661,2.3822581699916294,Presentation Conversion,2.3822581699916294
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\HoldUserCommand.java,0.3126253128051758,1.3358641488211496,2771.378517150879,3879.790267944336,0.05106630325317383,FreeSWITCH,3879.790267944336
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\PdfConversionInvalid.java,0.36505331311907085,2.3623641967773437,0.0034882100565092906,0.060842364174979076,2.5927967616489958,Presentation Conversion,2.5927967616489958
bigbluebutton\bbb-fsesl-client\src\test\java\org\freeswitch\esl\client\transport\message\EslFrameDecoderTest.java,0.8021965571812221,1.50859375,3112.5649642944336,2974.805335998535,0.342840085710798,FSESL,3112.5649642944336
bigbluebutton\bbb-common-message\src\main\java\org\bigbluebutton\common2\redis\pubsub\MessageReceiver.java,0.6290850503104074,1.3763838631766183,0.6155143737792969,0.22009713309151785,0.2999093464442662,BBB web,1.3763838631766183
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\turn\StunTurnService.java,0.39407087053571427,2.628118678501674,0.12370236260550363,0.14038851601736888,0.22415484019688198,BBB web,2.628118678501674
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\MessageListener.java,0.35599961962018695,2.329102216448103,0.14193602970668248,0.061355366025652204,0.10562331335885185,BBB web,2.329102216448103
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\entity\Metadata.java,0.30186358860560825,2.3719528198242186,0.13506645475115095,0.11216092790876116,0.24091524396623884,BBB web,2.3719528198242186
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Extensions.java,0.298036984034947,2.26800057547433,0.004117764745439802,0.06124168804713658,0.1050764765058245,BBB web,2.26800057547433
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\internal\HeaderParser.java,0.1866168567112514,1.2572219848632813,3078.7986373901367,2943.9197158813477,0.028783273696899415,FSESL,3078.7986373901367
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\DocPageGeneratedProgress.java,0.36197373526436943,2.360245840890067,0.0033352349485669818,0.06073731013706752,2.661652265276228,Presentation Conversion,2.661652265276228
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\UserStatusChanged.java,0.6687345777239119,2.3193913051060266,0.11201321056910923,0.12845922197614398,0.21665013177054268,BBB web,2.3193913051060266
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\common\messages\MessageBuilder.java,0.16168391363961357,2.228251211983817,0.030081680842808316,0.07328626768929618,0.1311096327645438,BBB web,2.228251211983817
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\GetUsersStatusCommand.java,0.45385112762451174,1.4694933210100447,2770.896530151367,3577.096824645996,0.30075503758021765,FreeSWITCH,3577.096824645996
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\commands\ConferenceCommand.java,0.09292545318603515,1.3161067417689731,2902.9641723632812,3693.4698486328125,0.028851093564714703,FreeSWITCH,3693.4698486328125
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\FileTypeConstants.java,0.5351081303187779,2.472792053222656,0.14237848009381976,0.14262851987566266,3.0967117309570313,Presentation Conversion,3.0967117309570313
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\MeetingEnded.java,0.548549325125558,2.3214898245675224,0.08151465143476214,0.06129775047302246,0.10534604617527553,BBB web,2.3214898245675224
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\entity\PlaybackFormat.java,0.3163304737636021,2.364854213169643,0.19485729762486048,0.11220592771257673,0.30169533320835656,BBB web,2.364854213169643
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Poll.java,0.6182355063302176,2.360074942452567,0.029269988196236746,0.07369500568934849,0.18530548640659877,BBB web,2.360074942452567
bigbluebutton\bbb-recording-imex\src\main\java\org\bigbluebutton\RecordingExportHandler.java,0.3243715286254883,1.4273372105189732,0.2898444856916155,0.2029604366847447,0.705927985055106,BBB web,1.4273372105189732
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\PasswordConstraint.java,0.44887518201555526,2.4730281284877234,0.12028180531093052,0.15322717939104352,0.19631598336356026,BBB web,2.4730281284877234
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\GuestPolicyConstraint.java,0.523003169468471,2.533853585379464,0.19518499374389647,0.18854285648890903,0.1955772944859096,BBB web,2.533853585379464
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\example\HeartbeatThread.java,0.623618916102818,1.3672795976911272,3381.1195755004883,3211.6270446777344,0.3224952697753906,FSESL,3381.1195755004883
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\CheckIfConfIsRunningCommand.java,0.4782149178641183,1.456844002859933,2875.2102661132812,3814.376754760742,0.22450502940586636,FreeSWITCH,3814.376754760742
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\RecordingServiceHelper.java,0.40312186649867465,2.3694510323660714,0.03505445207868304,0.09212299755641393,0.27376714433942523,BBB web,2.3694510323660714
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\PageConverter.java,0.24168603079659598,2.4034290858677454,0.04061922686440604,0.09768776893615723,3.032323564801897,Presentation Conversion,3.032323564801897
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\ParamsProcessorUtil.java,0.7874999455043248,2.6417733328683037,0.3399482454572405,0.40545428139822826,1.4665992736816407,BBB web,2.6417733328683037
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Group.java,0.3154424394880022,2.2656400408063617,0.0038084558078220914,0.08962324687412807,0.13056620189121793,BBB web,2.2656400408063617
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\Pattern.java,0.48355091639927456,2.447622898646763,0.10718953268868582,0.2519775118146624,0.2594902038574219,BBB web,2.447622898646763
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\WaitingGuestCleanupTimerTask.java,0.5053695678710938,2.714569309779576,0.003906263623918806,0.06111312593732562,0.21228366579328264,BBB web,2.714569309779576
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceUsersStatusEvent.java,0.2588724681309291,1.362174551827567,3067.887306213379,3510.932960510254,0.028842851093837194,FreeSWITCH,3510.932960510254
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceConfRunningAndRecordingEvent.java,0.2588724681309291,1.362174551827567,3067.887306213379,3510.932960510254,0.08031189782278879,FreeSWITCH,3510.932960510254
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\PresentationConvertMessage.java,0.19112860815865654,2.2871856689453125,0.004212806480271476,0.06129775047302246,2.703011213030134,Presentation Conversion,2.703011213030134
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\service\impl\RecordingServiceDbImpl.java,0.9206658499581474,2.709943062918527,0.18710148675101143,0.1584909302847726,1.7012213570731027,BBB web,2.709943062918527
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\ConferenceServerListener.java,0.11060489927019392,1.2853136335100446,2862.78621673584,3585.9189224243164,0.11264192717415945,FreeSWITCH,3585.9189224243164
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Preview.java,0.29738824026925226,2.267861066545759,0.004099269424165998,0.06123065948486328,0.5325226919991629,BBB web,2.267861066545759
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\util\MeetingsResponse.java,0.4733855656215123,2.326142011369978,0.07423287119184221,0.06128641537257603,0.1052915232522147,BBB web,2.326142011369978
bigbluebutton\bbb-fsesl-client\src\test\java\org\freeswitch\esl\client\inbound\ClientTest.java,0.7055190495082311,1.559834507533482,3207.6133346557617,2794.503746032715,0.311261967250279,FSESL,3207.6133346557617
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\util\DataStore.java,0.5697732652936663,2.546460178920201,0.08399013791765486,0.1278017316545759,0.2491147722516741,BBB web,2.546460178920201
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\StunTurnInfoRequested.java,0.5446457999093192,2.3207715715680806,0.08091085297720772,0.061252777917044504,0.10512978690011161,BBB web,2.3207715715680806
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\request\InsertDocument.java,0.6021973746163505,2.51171395438058,0.10860015324183873,0.16285157884870258,0.2513625281197684,BBB web,2.51171395438058
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\UserSession.java,0.6013306209019252,2.5109549386160714,0.364259147644043,0.4733255113874163,0.15791222708565847,BBB web,2.5109549386160714
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\inbound\InboundClientHandler.java,0.4261640821184431,1.4800687517438615,3528.805732727051,3077.04158782959,0.11191778182983399,FSESL,3528.805732727051
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\KeepAliveService.java,0.39159725734165735,2.510758754185268,0.22822395052228656,0.12399044036865234,0.39407010759626115,BBB web,2.510758754185268
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\converters\messages\KeepAliveMessage.java,0.3615604945591518,2.2677226475306917,0.08046723093305315,0.0612196854182652,0.10497072764805385,BBB web,2.2677226475306917
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\MakePresentationDownloadableMsg.java,0.5370923723493304,2.3193913051060266,0.0797448022024972,0.06116570063999721,0.10471140997750418,BBB web,2.3193913051060266
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\converters\messages\DeletedRecordingMessage.java,0.3615604945591518,2.2677226475306917,0.08046723093305315,0.0612196854182652,0.10497072764805385,BBB web,2.2677226475306917
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\list\PatternList.java,0.4179753167288644,2.462709481375558,0.11846355710710799,0.15176209041050504,0.19443013327462333,BBB web,2.462709481375558
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\ApiErrors.java,0.836244147164481,2.5891832624162947,0.28083981105259487,0.3688736779349191,0.3413188934326172,BBB web,2.5891832624162947
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\BigPdfException.java,0.17205021721976144,2.3141732352120536,0.032256759916033065,0.08827033724103656,2.91765877859933,Presentation Conversion,2.91765877859933
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\request\RequestWithChecksum.java,0.3954960686819894,2.460897391183036,0.09425663266863142,0.12789768491472517,0.21382842745099748,BBB web,2.460897391183036
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\handlers\Office2PdfConverterHandler.java,0.12639947618756975,2.361010306222098,0.1053422382899693,0.061378860473632814,2.7007330758231025,Presentation Conversion,2.7007330758231025
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api2\IMeetingService.java,0.8338836124965123,2.417494855608259,0.21584969929286413,0.2711699622017997,0.11751274381365096,BBB web,2.417494855608259
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceConfRunningEvent.java,0.2631887708391462,1.3677430289132255,3139.0331268310547,3567.295265197754,0.028856035641261508,FreeSWITCH,3567.295265197754
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\request\RequestParameters.java,0.3927394049508231,2.464646475655692,0.10071180207388741,0.13260713304792132,0.21251441410609653,BBB web,2.464646475655692
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceUserLeftEvent.java,0.32446436200823103,1.3677430289132255,3179.0957260131836,3615.370330810547,0.028856035641261508,FreeSWITCH,3615.370330810547
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\callback\DelayCallback.java,0.37377264840262275,2.702508762904576,0.2853301184517997,0.07206153869628906,0.16246953691755023,BBB web,2.702508762904576
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\validator\IsBooleanValidator.java,0.3734316417149135,2.3611992972237723,0.09476229122706822,0.12826757431030272,0.15186218534197127,BBB web,2.3611992972237723
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\manager\DefaultManagerConnection.java,0.16758342470441545,1.2695016043526786,3048.6417388916016,2912.9638671875,0.04160755361829485,FSESL,3048.6417388916016
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\UserJoined.java,0.7623106820242745,2.474805123465402,0.3099413463047573,0.14877884728567942,0.15355689185006277,BBB web,2.474805123465402
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\ThumbnailCreatorImp.java,0.6025727953229632,2.5884852818080355,0.214804322378976,0.2810528073992048,2.6779800415039063,Presentation Conversion,2.6779800415039063
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\MeetingNameConstraint.java,0.6679932730538505,2.576822989327567,0.25624711172921316,0.1851557459150042,0.31734392983572823,BBB web,2.576822989327567
bigbluebutton\bbb-common-message\src\main\java\org\bigbluebutton\common2\redis\Keys.java,0.4312220437186105,1.2937256949288505,0.11738095964704241,0.06123065948486328,0.13687098366873604,BBB web,1.2937256949288505
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\PresentationToConvert.java,0.12497002737862724,2.2860342843191965,0.004099269424165998,0.06123065948486328,2.736348397391183,Presentation Conversion,2.736348397391183
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\CheckFreeswitchStatusCommand.java,0.2978316443307059,1.362157440185547,2922.517623901367,3860.516128540039,0.1493438448224749,FreeSWITCH,3860.516128540039
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\UserSessionConstraint.java,0.5096430097307477,2.5045584542410713,0.24928528921944754,0.2168809073311942,0.2307035173688616,BBB web,2.5045584542410713
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\validator\GuestPolicyValidator.java,0.5130145481654576,2.416855730329241,0.09375642367771693,0.15610306603567942,0.15117462703159879,BBB web,2.416855730329241
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\turn\TurnServer.java,0.32075631277901784,2.517639596121652,0.08471159934997559,0.1163287843976702,0.18655332837785993,BBB web,2.517639596121652
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\validator\PasswordValidator.java,0.3829449244907924,2.3823298863002234,0.1130802767617362,0.15873579297746931,0.17609059470040458,BBB web,2.3823298863002234
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\UploadedPresentation.java,0.36430249895368305,2.446012006487165,0.03093545777457101,0.08846864019121442,3.7120169503348213,Presentation Conversion,3.7120169503348213
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\util\ParamsUtil.java,0.5170575278145927,2.3520767211914064,0.042646241188049314,0.12680390221732005,0.17012721470424108,BBB web,2.3520767211914064
bigbluebutton\bbb-common-message\src\main\java\org\bigbluebutton\common2\redis\pubsub\MessageSender.java,0.6509646824428014,1.3569831848144531,0.5706302097865513,0.23354633876255582,0.38090506962367465,BBB web,1.3569831848144531
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\handlers\Png2SvgConversionHandler.java,0.12639947618756975,2.361010306222098,0.1053422382899693,0.061378860473632814,2.7007330758231025,Presentation Conversion,2.7007330758231025
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\handlers\PdfFontType3DetectorHandler.java,0.14585098539079938,2.3781705583844865,0.12394504547119141,0.09180128233773367,2.7448538643973213,Presentation Conversion,2.7448538643973213
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceUserMutedEvent.java,0.3222273690359933,1.3651624407087053,3185.4098892211914,3588.9734649658203,0.02884988444192069,FreeSWITCH,3588.9734649658203
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\DocPageCountFailed.java,0.36719256809779577,2.3638538905552458,0.003598234908921378,0.06091587884085519,2.5622004917689734,Presentation Conversion,2.5622004917689734
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\GuestPolicy.java,0.3199413572038923,2.267861066545759,0.004099269424165998,0.06123065948486328,0.10502345221383232,BBB web,2.267861066545759
bigbluebutton\bbb-common-message\src\main\java\org\bigbluebutton\common2\redis\pubsub\MessageDistributor.java,0.28490848541259767,1.3199131556919643,0.4502849306379046,0.09905850546700613,0.29110870361328123,BBB web,1.3199131556919643
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\KeepAliveReply.java,0.38336614881243025,2.2675851004464285,0.08032107353210449,0.06120877265930176,0.10491829599652971,BBB web,2.2675851004464285
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\EjectUserCommand.java,0.1928910800388881,1.3188376290457589,2821.4699172973633,3824.084053039551,0.028847500256129675,FreeSWITCH,3824.084053039551
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\OfficeToPdfConversionService.java,0.45756334577287944,2.5363013131277903,0.093166869027274,0.1558439118521554,5.300241960797991,Presentation Conversion,5.300241960797991
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceCallStateEvent.java,0.401656368800572,1.4242471967424666,3135.3366470336914,3563.041763305664,0.02883084842136928,FreeSWITCH,3563.041763305664
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\PageExtractor.java,0.23995794568743026,2.4018785749162945,0.040860380445207865,0.09791203907557897,2.9209712437220983,Presentation Conversion,2.9209712437220983
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\DocConversionProgress.java,0.36719256809779577,2.3638538905552458,0.003598234908921378,0.06091587884085519,2.5622004917689734,Presentation Conversion,2.5622004917689734
