file_path,Auth,Image,Persistence,Recommender,Registry,best_module,best_likelihood
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\loadbalancers\ServiceLoadBalancerResult.java,0.0,0.0,0.1485590934753418,0.0,1365.0,Registry,1365.0
teastore\interfaces\tools.descartes.teastore.entities\src\main\java\tools\descartes\teastore\entities\OrderItem.java,0.0,0.13697686876569476,0.11210478373936245,0.1040475709097726,0.0,Image,0.13697686876569476
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\setup\SetupController.java,1.7494964599609375,4069.783401489258,1.943576921735491,0.2835374014718192,1.2302159990583148,Image,4069.783401489258
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\LoginServlet.java,0.0,1.1583766392299106,1.8265974862234933,0.0,0.07242025647844587,Persistence,1.8265974862234933
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\TestStoreImage.java,0.5567145211356027,2791.5429306030273,0.03168329170772007,0.02812784569604056,0.061092158726283485,Image,2791.5429306030273
teastore\services\tools.descartes.teastore.auth\src\main\java\tools\descartes\teastore\auth\security\BCryptProvider.java,3457.1640396118164,0.0,1.621408654110772E-5,0.0,0.06573574202401297,Auth,3457.1640396118164
teastore\services\tools.descartes.teastore.registry\src\main\java\tools\descartes\teastore\registry\rest\RegistryStartup.java,0.0,0.0,0.018025517463684082,0.0,4966.046371459961,Registry,4966.046371459961
teastore\services\tools.descartes.teastore.persistence\src\test\java\tools\descartes\teastore\persistence\repository\EMFManagerInitializer.java,0.47346643720354353,0.05913564818246024,2648.745536804199,0.0,0.06517257690429687,Persistence,2648.745536804199
teastore\services\tools.descartes.teastore.recommender\src\test\java\tools\descartes\teastore\recommender\algorithm\PopularityBasedRecommenderTest.java,0.0,0.0,9.84031025187245E-6,2868.430938720703,0.06235786846705845,Recommender,2868.430938720703
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\AbstractCacheWrapper.java,0.0,2442.778739929199,0.03778442655290876,0.018184421743665424,0.06481752395629883,Image,2442.778739929199
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\StatusServlet.java,2.3617222377232143,1.8809777396065848,1.8358001708984375,2.137312534877232,2.9101769583565846,Registry,2.9101769583565846
teastore\services\tools.descartes.teastore.recommender\src\test\java\tools\descartes\teastore\recommender\algorithm\AbstractRecommenderFunctionalityTest.java,0.5751237051827567,0.0,0.04700916154044015,2984.972724914551,0.08773979459490094,Recommender,2984.972724914551
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\TestRandomReplacement.java,0.5569747379847936,2117.4400520324707,7.93338320883257E-6,0.012022744757788521,0.06134726660592216,Image,2117.4400520324707
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\AbstractUIServlet.java,0.5979957580566406,0.21949829374040877,0.06641478538513183,0.17296323776245118,0.07038289478846958,Auth,0.5979957580566406
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\repository\DataGenerator.java,1.333086177280971,0.19719548906598772,1982.5870323181152,0.40227058955601286,0.1027569225856236,Persistence,1982.5870323181152
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\algorithm\OrderItemSet.java,0.060643366404942105,0.0,0.017726147174835206,3534.457130432129,0.06517257690429687,Recommender,3534.457130432129
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\TestLeastRecentlyUsed.java,0.5707823617117745,2219.8971366882324,1.06974139011332E-5,0.014909618241446359,0.06281210354396276,Image,2219.8971366882324
teastore\utilities\tools.descartes.teastore.kieker.rabbitmq\src\main\java\tools\descartes\teastore\kieker\rabbitmq\IndexServlet.java,0.0,0.06058919089181083,1.312711558836911E-5,0.07811837877546038,0.0,Recommender,0.07811837877546038
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\algorithm\impl\pop\PopularityBasedRecommender.java,0.5024703979492188,0.0844191142490932,0.032328132220676965,3456.1859130859375,0.06459777014596121,Recommender,3456.1859130859375
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\StoreImage.java,0.0,3404.357223510742,0.02262977361679077,0.07456655502319336,0.06179835455758231,Image,3404.357223510742
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\StartupCallbackTask.java,0.0494718211037772,0.05819446018763951,0.015886611597878592,0.0,3650.638427734375,Registry,3650.638427734375
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\setup\CachingMode.java,0.0,2435.155601501465,0.08816264016287667,0.0,0.06481752395629883,Image,2435.155601501465
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\NonBalancedCRUDOperations.java,0.7747646331787109,0.07696187836783273,0.14756622314453124,0.08776176997593471,1437.863883972168,Registry,1437.863883972168
teastore\services\tools.descartes.teastore.recommender\src\test\java\tools\descartes\teastore\recommender\algorithm\PreprocessedSlopeOneRecommenderTest.java,0.5814529418945312,0.0,0.045416859218052455,2798.965263366699,0.06197102410452707,Recommender,2798.965263366699
teastore\services\tools.descartes.teastore.auth\src\main\java\tools\descartes\teastore\auth\security\ConstantKeyProvider.java,3200.3944778442383,0.0,1.634898528988872E-5,0.0,0.06580723353794643,Auth,3200.3944778442383
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\ErrorServlet.java,0.0,1.1571577889578684,1.8050461905343191,0.0,0.1291602679661342,Persistence,1.8050461905343191
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\TestFirstInFirstOut.java,0.5731242043631417,2198.409595489502,1.025097860422518E-5,0.014475151470729282,0.06257551056998116,Image,2198.409595489502
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\AbstractTreeCache.java,0.0,2421.0572814941406,1.38682679140142E-5,0.017698502540588378,0.06449254580906459,Image,2421.0572814941406
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\servlet\IndexServlet.java,0.0,0.014075547456741333,2688.190498352051,0.0,0.06487450599670411,Persistence,2688.190498352051
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\TestImageDB.java,0.5835552215576172,2714.148368835449,6.64555866803442E-6,0.02857142857142857,0.06066476276942662,Image,2714.148368835449
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\TestImageDBKey.java,0.5683502197265625,2358.2029724121094,1.406681923461812E-5,0.0,0.06459777014596121,Image,2358.2029724121094
teastore\services\tools.descartes.teastore.auth\src\main\java\tools\descartes\teastore\auth\security\RandomSessionIdGenerator.java,3168.7940216064453,0.0,1.641727950690048E-5,0.0,0.06584343229021344,Auth,3168.7940216064453
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\PersistenceUser.java,0.15548926762172155,0.08582938058035715,2537.8182983398438,0.2784173148018973,0.06320833478655134,Persistence,2537.8182983398438
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\ImageDB.java,0.33890999385288784,5092.8887939453125,0.10313480922154018,0.097598511832101,0.06086624009268624,Image,5092.8887939453125
teastore\services\tools.descartes.teastore.auth\src\main\java\tools\descartes\teastore\auth\rest\ReadyRest.java,4031.725387573242,0.029217488425118582,0.07742296627589634,0.04841198240007673,0.06552817480904716,Auth,4031.725387573242
teastore\interfaces\tools.descartes.teastore.entities\src\main\java\tools\descartes\teastore\entities\message\SessionBlob.java,0.02857142857142857,0.08717423166547503,0.0853466578892299,0.044678146498543875,0.0,Image,0.08717423166547503
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\storage\rules\TestStoreLargeImages.java,0.5372564588274275,2365.1676177978516,0.020545971393585206,0.0,0.0641939640045166,Image,2365.1676177978516
teastore\utilities\tools.descartes.teastore.kieker.rabbitmq\src\main\java\tools\descartes\teastore\kieker\rabbitmq\LogReaderStartup.java,0.0,0.0,1.367524299504501E-5,0.0,0.0,Persistence,1.367524299504501E-5
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\TestImageProvider.java,0.0,2449.7596740722656,1.691180015248912E-5,0.0,0.06610550880432128,Image,2449.7596740722656
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\storage\DriveStorage.java,0.8548018864222935,2723.4850311279297,0.06836669785635811,0.047739083426339285,0.06134726660592216,Image,2723.4850311279297
teastore\services\tools.descartes.teastore.auth\src\main\java\tools\descartes\teastore\auth\security\ISessionIdGenerator.java,3182.512893676758,0.0,1.669626217335463E-5,0.0,0.06599127905709402,Auth,3182.512893676758
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\converters\LocalDateTimeAttributeConverter.java,0.0,0.0,2648.745536804199,0.0,0.06517257690429687,Persistence,2648.745536804199
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\PersistenceCategory.java,0.0,0.22592013222830637,2656.7131423950195,0.06701453072684152,0.06439025061471122,Persistence,2656.7131423950195
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\daemons\InitialDataGenerationDaemon.java,0.3583723613194057,0.03255941527230399,2779.8449325561523,0.11826286315917969,2.881028747558594,Persistence,2779.8449325561523
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\elhelper\ELHelperUtils.java,0.0,0.0963404723576137,1.492133430604424E-5,0.0,0.06505062920706613,Image,0.0963404723576137
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\entry\ICacheEntry.java,0.0,2424.9623107910156,0.025689402648380825,0.019381724085126603,0.06566542216709682,Image,2424.9623107910156
teastore\services\tools.descartes.teastore.auth\src\main\java\tools\descartes\teastore\auth\rest\AuthUserActionsRest.java,3722.4317932128906,0.09211169651576451,1.9640779767717633,0.3428468976702009,0.25661814553397044,Auth,3722.4317932128906
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\setup\ImageProviderStartup.java,0.0,2446.5646743774414,2.028448922293527,0.0,2.8378167288643974,Image,2446.5646743774414
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\rest\ImageProviderEndpoint.java,0.7852912902832031,3295.580635070801,0.14732837677001953,0.048745455060686387,0.10348454884120396,Image,3295.580635070801
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\algorithm\impl\DummyRecommender.java,0.0527942453111921,0.0,1.569604002205389E-5,5284.061126708984,0.06546119962419783,Recommender,5284.061126708984
teastore\interfaces\tools.descartes.teastore.entities\src\main\java\tools\descartes\teastore\entities\ImageSizePreset.java,0.0,1295.0,0.1070551940373012,0.06372810091291155,0.0,Image,1295.0
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\setup\CreatorRunner.java,1.1676749093191965,3753.892593383789,0.04280376434326172,0.16297957556588308,0.06307024955749511,Image,3753.892593383789
teastore\services\tools.descartes.teastore.recommender\src\test\java\tools\descartes\teastore\recommender\algorithm\SlopeOneRecommenderTest.java,0.5712912423270089,0.0,0.04445745263780866,2331.541213989258,0.05991481372288295,Recommender,2331.541213989258
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\TestLastInFirstOut.java,0.5731242043631417,2198.409595489502,1.025097860422518E-5,0.014475151470729282,0.06257551056998116,Image,2198.409595489502
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\LoadBalancedImageOperations.java,0.909754398890904,3039.0943908691406,0.07415152277265276,0.13317623138427734,1439.524269104004,Image,3039.0943908691406
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\UserRepository.java,0.09689209801810128,0.13110588618687222,2622.606086730957,0.19378419603620256,0.06281210354396276,Persistence,2622.606086730957
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\storage\rules\TestStoreAll.java,0.515378897530692,2405.0742721557617,1.544923455055271E-5,0.0,0.0653303963797433,Image,2405.0742721557617
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\algorithm\impl\orderbased\OrderBasedRecommender.java,0.9942507062639508,0.09267208235604422,2.590808352189405E-5,3675.7300567626953,0.0640080383845738,Recommender,3675.7300567626953
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\repository\AbstractPersistenceRepository.java,0.0,0.06538055964878627,2619.5750427246094,0.03043193817138672,0.1303753444126674,Persistence,2619.5750427246094
teastore\services\tools.descartes.teastore.auth\src\main\java\tools\descartes\teastore\auth\startup\AuthStartup.java,3155.018539428711,0.0,1.8495821271623885,0.0,2.8919747488839285,Auth,3155.018539428711
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\rest\DatabaseGenerationEndpoint.java,1.2841185433523996,0.06836928640093122,2674.731979370117,0.5397462572370256,1.2880996704101562,Persistence,2674.731979370117
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\entry\TimedEntry.java,0.015832386698041642,2438.412551879883,0.025018024444580077,0.0505401713507516,0.06529833929879325,Image,2438.412551879883
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\RegistryClient.java,1.0269617353166853,0.05477591582706996,0.20568617412022183,0.20837522234235492,4324.567604064941,Registry,4324.567604064941
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\repository\DatabaseManagementEntity.java,0.0,0.06528940200805664,2791.708755493164,0.0,0.06556207111903599,Persistence,2791.708755493164
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\algorithm\IRecommender.java,0.05298928533281599,0.0,1.582242215850524E-5,5301.272735595703,0.10042751857212612,Recommender,5301.272735595703
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\rest\RecommendEndpoint.java,0.5730811527797154,0.0943772452218192,0.14700866426740375,6339.073257446289,0.06505062920706613,Recommender,6339.073257446289
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\MostRecentlyUsed.java,0.0,2393.3810806274414,1.312711558836911E-5,0.017089615549360004,0.06409976141793387,Image,2393.3810806274414
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\Service.java,2.407157679966518,1.957195826939174,2.0667999267578123,2.4819536481584823,1310.014762878418,Registry,1310.014762878418
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\TestAbstractCache.java,0.5864650181361607,1715.5867958068848,0.04274250439235142,0.005561579976763044,0.05879145349775042,Image,1715.5867958068848
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\entry\CountedEntry.java,0.0,2408.997459411621,0.025197623457227435,0.019010845252445768,0.06539528029305594,Image,2408.997459411621
teastore\interfaces\tools.descartes.teastore.entities\src\main\java\tools\descartes\teastore\entities\Product.java,0.0,0.2433978489467076,0.11352557454790388,0.0858097757611956,0.0,Image,0.2433978489467076
teastore\services\tools.descartes.teastore.registry\src\main\java\tools\descartes\teastore\registry\rest\RegistryREST.java,1.0545853751046317,0.1192533084324428,0.1904341425214495,0.04219212191445487,6950.278167724609,Registry,6950.278167724609
